timestamp,symbol,signal,entry_price,exit_price,pnl_percent,result,regime,probability,entry_time,exit_time,horizon_bars
2024-03-25T04:00:00+00:00,BCHUSDT,SELL,481.6,490.1,-1.965,LOSS,BULL_TREND,0.3367,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ORDIUSDT,BUY,64.164,63.679,-0.9559,LOSS,BULL_TREND,0.611,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,DYDXUSDT,BUY,3.421,3.396,-0.9308,LOSS,BULL_TREND,0.6193,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,1INCHUSDT,BUY,0.5691,0.568,-0.3933,LOSS,BULL_TREND,0.619,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,LUNCUSDT,SELL,0.00016562,0.00016882,-2.1321,LOSS,BULL_TREND,0.3455,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,SCRTUSDT,BUY,0.6442,0.65,0.7003,WIN,BULL_TREND,0.6934,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ONGUSDT,BUY,0.393,0.3911,-0.6835,LOSS,BULL_TREND,0.6351,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,AXLUSDT,BUY,2.0495,1.9867,-3.2642,LOSS,BULL_TREND,0.6898,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,EGLDUSDT,BUY,62.31,62.03,-0.6494,LOSS,BULL_TREND,0.6098,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,BATUSDT,BUY,0.3125,0.3094,-1.192,LOSS,BULL_TREND,0.6086,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,AUDIOUSDT,BUY,0.2884,0.2857,-1.1362,LOSS,BULL_TREND,0.6088,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ZENUSDT,BUY,14.09,13.93,-1.3356,LOSS,BULL_TREND,0.6087,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,VICUSDT,BUY,0.9341,0.9385,0.271,WIN,BULL_TREND,0.6107,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,UNIUSDT,BUY,12.118,12.112,-0.2495,LOSS,BULL_TREND,0.6125,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ARKMUSDT,BUY,2.7593,2.7157,-1.7801,LOSS,BULL_TREND,0.6057,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,DEGOUSDT,BUY,3.565,3.571,-0.0317,LOSS,BULL_TREND,0.6132,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,PAXGUSDT,BUY,2160.0,2155.0,-0.4315,LOSS,BULL_TREND,0.6627,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,PORTOUSDT,BUY,3.068,3.053,-0.6889,LOSS,BULL_TREND,0.6298,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,NFPUSDT,SELL,0.8249,0.81742,0.7068,WIN,BULL_TREND,0.3944,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ATOMUSDT,BUY,11.711,11.724,-0.089,LOSS,BULL_TREND,0.611,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ZILUSDT,BUY,0.03393,0.03367,-0.9663,LOSS,BULL_TREND,0.6075,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,GASUSDT,BUY,6.586,6.557,-0.6403,LOSS,BULL_TREND,0.6097,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,FORTHUSDT,BUY,7.075,6.97,-1.6841,LOSS,BULL_TREND,0.6005,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,RDNTUSDT,BUY,0.3307,0.3309,-0.1395,LOSS,BULL_TREND,0.605,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,AVAUSDT,BUY,0.8765,0.8785,0.0282,WIN,BULL_TREND,0.6079,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,PHBUSDT,BUY,2.6753,2.6307,-1.8671,LOSS,BULL_TREND,0.6039,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,JUVUSDT,BUY,2.888,2.854,-1.3773,LOSS,BULL_TREND,0.6257,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,APTUSDT,BUY,16.3394,16.2085,-1.0011,LOSS,BULL_TREND,0.6017,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ADXUSDT,BUY,0.2735,0.2669,-2.6132,LOSS,BULL_TREND,0.6212,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,AUCTIONUSDT,BUY,22.58,22.37,-1.13,LOSS,BULL_TREND,0.6117,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ETHUSDT,BUY,3447.02,3457.5,0.104,WIN,BULL_TREND,0.6044,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,IQUSDT,BUY,0.014369,0.01425,-1.0282,LOSS,BULL_TREND,0.6297,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,STORJUSDT,BUY,0.7321,0.7246,-1.2245,LOSS,BULL_TREND,0.6131,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,UMAUSDT,BUY,3.95,3.936,-0.5544,LOSS,BULL_TREND,0.6292,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,LQTYUSDT,BUY,1.459,1.449,-0.8854,LOSS,BULL_TREND,0.6435,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,SFPUSDT,BUY,0.7506,0.7474,-0.6263,LOSS,BULL_TREND,0.607,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,XTZUSDT,BUY,1.3,1.296,-0.5077,LOSS,BULL_TREND,0.6278,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,VTHOUSDT,BUY,0.004241,0.004199,-1.1903,LOSS,BULL_TREND,0.6077,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,OSMOUSDT,BUY,1.321,1.3193,-0.3287,LOSS,BULL_TREND,0.676,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,BNTUSDT,BUY,0.8318,0.827,-0.7771,LOSS,BULL_TREND,0.6073,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,TIAUSDT,BUY,13.65,13.58,-0.7128,LOSS,BULL_TREND,0.6082,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,WBTCUSDT,BUY,67165.46,67164.9,-0.2008,LOSS,BULL_TREND,0.6173,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,AXSUSDT,BUY,10.648,10.55,-1.1204,LOSS,BULL_TREND,0.6058,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,SUNUSDT,BUY,0.015096,0.014949,-1.1738,LOSS,BULL_TREND,0.6095,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,NEXOUSDT,BUY,1.396,1.361,-2.7072,LOSS,BULL_TREND,0.6029,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,IMXUSDT,BUY,2.9317,2.9385,0.0319,WIN,BULL_TREND,0.6122,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,GNOUSDT,BUY,352.2,351.6,-0.3704,LOSS,BULL_TREND,0.6385,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,MTLUSDT,BUY,2.162,2.175,0.4013,WIN,BULL_TREND,0.608,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,HIVEUSDT,BUY,0.3942,0.3939,-0.2761,LOSS,BULL_TREND,0.6395,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,MBLUSDT,BUY,0.005814,0.005774,-0.888,LOSS,BULL_TREND,0.6213,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,MAVUSDT,BUY,0.5851,0.5882,0.3298,WIN,BULL_TREND,0.6687,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,REQUSDT,BUY,0.1387,0.1389,-0.0558,LOSS,BULL_TREND,0.6178,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,BIFIUSDT,BUY,404.8,400.8,-1.1881,LOSS,BULL_TREND,0.6281,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,NMRUSDT,BUY,35.7,35.54,-0.6482,LOSS,BULL_TREND,0.6078,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,RADUSDT,BUY,2.654,2.589,-2.6491,LOSS,BULL_TREND,0.6146,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,ARBUSDT,BUY,1.6547,1.6746,1.0026,WIN,BULL_TREND,0.6573,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,SANDUSDT,BUY,0.6792,0.6733,-1.0687,LOSS,BULL_TREND,0.6156,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T04:00:00+00:00,DASHUSDT,BUY,37.05,36.85,-0.7398,LOSS,BULL_TREND,0.6773,2024-03-25T04:05:00+00:00,2024-03-25T08:05:00+00:00,48
2024-03-25T08:00:00+00:00,LRCUSDT,BUY,0.3975,0.4013,0.756,WIN,BULL_TREND,0.635,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,PHAUSDT,SELL,0.318,0.3198,-0.766,LOSS,BULL_TREND,0.2834,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,SLPUSDT,BUY,0.006226,0.006198,-0.6497,LOSS,BULL_TREND,0.6264,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,SHIBUSDT,BUY,2.764e-05,2.759e-05,-0.3809,LOSS,BULL_TREND,0.6028,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,HOTUSDT,BUY,0.003375,0.003384,0.0667,WIN,BULL_TREND,0.6232,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,COTIUSDT,BUY,0.19711,0.19971,1.1191,WIN,BULL_TREND,0.6192,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,RADUSDT,BUY,2.579,2.6,0.6143,WIN,BULL_TREND,0.6384,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,MAGICUSDT,BUY,1.1509,1.1431,-0.8777,LOSS,BULL_TREND,0.6408,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,XAIUSDT,BUY,1.2123,1.226,0.9301,WIN,BULL_TREND,0.6127,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,WBETHUSDT,BUY,3567.86,3565.53,-0.2653,LOSS,BULL_TREND,0.6664,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,UNIUSDT,BUY,12.061,12.056,-0.2415,LOSS,BULL_TREND,0.6125,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,FUNUSDT,BUY,0.006401,0.006402,-0.1844,LOSS,BULL_TREND,0.6097,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,QUICKUSDT,BUY,0.09119,0.09127,-0.1123,LOSS,BULL_TREND,0.625,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,1000SATSUSDT,BUY,0.0004966,0.0004967,-0.1799,LOSS,BULL_TREND,0.6023,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,LQTYUSDT,BUY,1.442,1.458,0.9096,WIN,BULL_TREND,0.6363,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,XLMUSDT,BUY,0.1346,0.1349,0.0229,WIN,BULL_TREND,0.6188,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,JSTUSDT,BUY,0.03709,0.0372,0.0966,WIN,BULL_TREND,0.659,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,HIGHUSDT,BUY,1.977,1.984,0.1541,WIN,BULL_TREND,0.6325,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,XTZUSDT,BUY,1.293,1.305,0.7281,WIN,BULL_TREND,0.6033,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,LTCUSDT,BUY,89.42,88.95,-0.7256,LOSS,BULL_TREND,0.6059,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,REQUSDT,BUY,0.1384,0.1392,0.378,WIN,BULL_TREND,0.6195,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,UMAUSDT,BUY,3.922,3.96,0.7689,WIN,BULL_TREND,0.6329,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,MTLUSDT,BUY,2.164,2.184,0.7242,WIN,BULL_TREND,0.6173,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,FILUSDT,BUY,9.027,9.003,-0.4659,LOSS,BULL_TREND,0.619,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,TRBUSDT,BUY,91.83,92.39,0.4098,WIN,BULL_TREND,0.6088,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,XRPUSDT,BUY,0.6297,0.6292,-0.2794,LOSS,BULL_TREND,0.6191,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,NEOUSDT,BUY,15.1,15.17,0.2636,WIN,BULL_TREND,0.6289,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,POWRUSDT,BUY,0.3804,0.3835,0.6149,WIN,BULL_TREND,0.6294,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ARDRUSDT,BUY,0.1194,0.1199,0.2188,WIN,BULL_TREND,0.6323,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,YFIUSDT,BUY,8868.0,8859.0,-0.3015,LOSS,BULL_TREND,0.6275,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,CTSIUSDT,BUY,0.3136,0.3128,-0.4551,LOSS,BULL_TREND,0.6368,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ZENUSDT,BUY,13.88,14.05,1.0248,WIN,BULL_TREND,0.6268,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,STEEMUSDT,BUY,0.3477,0.3375,-3.1336,LOSS,BULL_TREND,0.6054,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,AUCTIONUSDT,BUY,22.27,22.25,-0.2898,LOSS,BULL_TREND,0.6389,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,TWTUSDT,BUY,1.4136,1.4178,0.0971,WIN,BULL_TREND,0.6093,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ALGOUSDT,BUY,0.2536,0.2572,1.2196,WIN,BULL_TREND,0.6174,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,FLOKIUSDT,BUY,0.00023016,0.00022831,-1.0038,LOSS,BULL_TREND,0.622,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,QTUMUSDT,BUY,4.372,4.369,-0.2686,LOSS,BULL_TREND,0.6278,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,PEPEUSDT,BUY,7.52e-06,7.48e-06,-0.7319,LOSS,BULL_TREND,0.6078,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,FDUSDUSDT,SELL,0.9994,0.9994,-0.2,LOSS,BULL_TREND,0.3503,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,PHBUSDT,BUY,2.6225,2.6563,1.0888,WIN,BULL_TREND,0.6269,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,RIFUSDT,BUY,0.2572,0.2536,-1.5997,LOSS,BULL_TREND,0.6199,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,STGUSDT,BUY,0.7443,0.7426,-0.4284,LOSS,BULL_TREND,0.6242,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,MLNUSDT,SELL,25.6,26.46,-3.5594,LOSS,BULL_TREND,0.3392,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,CRVUSDT,BUY,0.6837,0.682,-0.4486,LOSS,BULL_TREND,0.6158,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,FLOWUSDT,BUY,1.325,1.338,0.7811,WIN,BULL_TREND,0.6206,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,MINAUSDT,BUY,1.2272,1.2328,0.2563,WIN,BULL_TREND,0.6226,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,RAREUSDT,BUY,0.1803,0.1798,-0.4773,LOSS,BULL_TREND,0.6184,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ICXUSDT,BUY,0.3103,0.3164,1.7658,WIN,BULL_TREND,0.6338,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,AUDIOUSDT,BUY,0.2844,0.2853,0.1165,WIN,BULL_TREND,0.6026,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,PORTOUSDT,SELL,3.044,3.056,-0.5942,LOSS,BULL_TREND,0.3684,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ILVUSDT,BUY,128.86,130.02,0.7002,WIN,BULL_TREND,0.6133,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,FARMUSDT,BUY,50.06,49.95,-0.4197,LOSS,BULL_TREND,0.6106,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,NMRUSDT,BUY,35.47,35.63,0.2511,WIN,BULL_TREND,0.6162,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,1INCHUSDT,BUY,0.5663,0.5689,0.2591,WIN,BULL_TREND,0.6459,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,DODOUSDT,BUY,0.2688,0.2666,-1.0185,LOSS,BULL_TREND,0.6107,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ATOMUSDT,BUY,11.685,11.773,0.5531,WIN,BULL_TREND,0.6117,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,MBLUSDT,BUY,0.00576,0.005813,0.7201,WIN,BULL_TREND,0.6019,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,EGLDUSDT,BUY,61.84,62.23,0.4307,WIN,BULL_TREND,0.6305,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,RVNUSDT,BUY,0.02753,0.02765,0.2359,WIN,BULL_TREND,0.6185,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ALICEUSDT,BUY,1.9,1.909,0.2737,WIN,BULL_TREND,0.6091,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,RLCUSDT,BUY,3.79,3.823,0.6707,WIN,BULL_TREND,0.611,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,DYDXUSDT,BUY,3.382,3.368,-0.614,LOSS,BULL_TREND,0.6422,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ENJUSDT,BUY,0.4985,0.5047,1.0437,WIN,BULL_TREND,0.6331,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ROSEUSDT,BUY,0.14584,0.1464,0.184,WIN,BULL_TREND,0.606,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,MDTUSDT,BUY,0.10038,0.10111,0.5272,WIN,BULL_TREND,0.6165,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,OSMOUSDT,BUY,1.3141,1.3256,0.6751,WIN,BULL_TREND,0.6111,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,USDCUSDT,SELL,0.9996,0.9998,-0.22,LOSS,BULL_TREND,0.37,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,KAVAUSDT,BUY,0.9375,0.9401,0.0773,WIN,BULL_TREND,0.6153,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,BATUSDT,BUY,0.308,0.3112,0.839,WIN,BULL_TREND,0.612,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,SUNUSDT,BUY,0.014954,0.01493,-0.3605,LOSS,BULL_TREND,0.6224,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,GNOUSDT,BUY,350.8,351.7,0.0566,WIN,BULL_TREND,0.6393,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,WANUSDT,BUY,0.3037,0.3037,-0.2,LOSS,BULL_TREND,0.6114,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ONGUSDT,BUY,0.3904,0.3931,0.4916,WIN,BULL_TREND,0.6364,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,DEGOUSDT,BUY,3.566,3.575,0.0524,WIN,BULL_TREND,0.6449,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,TUSDUSDT,SELL,1.0247,1.0245,-0.1805,LOSS,BULL_TREND,0.3973,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,RSRUSDT,SELL,0.007676,0.008188,-6.8701,LOSS,BULL_TREND,0.3927,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,COMPUSDT,BUY,73.75,73.96,0.0847,WIN,BULL_TREND,0.6309,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,IMXUSDT,BUY,2.9288,2.9673,1.1145,WIN,BULL_TREND,0.605,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ETHUSDT,BUY,3449.61,3446.81,-0.2812,LOSS,BULL_TREND,0.6121,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,DASHUSDT,BUY,36.82,36.89,-0.0099,LOSS,BULL_TREND,0.6152,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,ONTUSDT,BUY,0.3364,0.3378,0.2162,WIN,BULL_TREND,0.6808,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,IOTAUSDT,BUY,0.3264,0.3253,-0.537,LOSS,BULL_TREND,0.6442,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
2024-03-25T08:00:00+00:00,BARUSDT,SELL,3.329,3.383,-1.8221,LOSS,BULL_TREND,0.3974,2024-03-25T08:05:00+00:00,2024-03-25T12:05:00+00:00,48
