timestamp,symbol,feature_vector,prediction_probability,actual_outcome,correct
2024-03-27 12:00:00+00:00,DGBUSDT,0.530035;0.445230;0.402827;0.261484;0.448763;0.530035;0.537102;0.996466;0.128975;0.028269;0.452297;0.385159;0.286219;0.173145;0.745583;0.286219;0.208481;0.111307;0.374558;0.473498;0.385159;0.210247;0.332155;0.491166;0.515901;0.593640;0.173145,0.620909,0,0
2024-03-27 12:00:00+00:00,LPTUSDT,0.166078;0.053004;0.102473;0.402827;0.349823;0.332155;0.643110;0.756184;0.438163;0.335689;0.452297;0.816254;0.614841;0.795053;0.484099;0.116608;0.201413;0.371025;0.862191;0.141343;0.385159;0.074205;0.176678;0.021201;0.901060;0.600707;0.837456,0.614899,0,0
2024-03-27 12:00:00+00:00,TKOUSDT,0.909894;0.409894;0.399293;0.035336;0.240283;0.745583;0.151943;0.035336;0.989399;0.155477;0.962898;0.579505;0.300353;0.257951;0.802120;0.498233;0.406360;0.296820;0.505300;0.236749;0.632509;0.464664;0.279152;0.724382;0.070671;0.402827;0.696113,0.619584,0,0
2024-03-27 12:00:00+00:00,FTTUSDT,0.759717;0.462898;0.116608;0.233216;0.724382;0.583039;0.639576;0.427562;0.848057;0.332155;0.452297;0.745583;0.745583;0.678445;0.597173;0.402827;0.720848;0.805654;0.872792;0.307420;0.775618;0.210247;0.964664;0.123675;0.568905;0.780919;0.689046,0.607741,0,0
2024-03-27 12:00:00+00:00,CITYUSDT,0.674912;0.816254;0.572438;0.681979;0.265018;0.194346;0.318021;0.424028;0.950530;0.028269;0.452297;0.098940;0.173145;0.279152;0.141343;0.353357;0.321555;0.111307;0.053004;0.752650;0.775618;0.010601;0.802120;0.915194;0.749117;0.855124;0.886926,0.620321,0,0
2024-03-27 12:00:00+00:00,JSTUSDT,0.579505;0.819788;0.802120;0.720848;0.325088;0.696113;0.886926;0.968198;0.561837;0.028269;0.452297;0.045936;0.045936;0.042403;0.554770;0.628975;0.667845;0.618375;0.049470;0.777385;0.632509;0.667845;0.777385;0.091873;0.247350;0.035336;0.240283,0.630417,0,0
2024-03-27 12:00:00+00:00,GNSUSDT,0.477032;0.848057;0.632509;0.466431;0.784452;0.865724;0.519435;0.961131;0.128975;0.162544;0.452297;0.049470;0.053004;0.045936;0.625442;0.257951;0.190813;0.111307;0.038869;0.646643;0.632509;0.365724;0.950530;0.176678;0.685512;0.049470;0.826855,0.610943,0,0
2024-03-27 12:00:00+00:00,DOGEUSDT,0.678445;0.985866;0.957597;0.964664;0.911661;0.367491;0.932862;0.091873;0.441696;0.975265;0.452297;0.908127;0.865724;0.731449;0.893993;0.982332;0.992933;0.989399;0.922261;0.978799;0.996466;0.992933;0.922261;0.749117;0.300353;0.851590;0.049470,0.379519,0,1
2024-03-27 12:00:00+00:00,TUSDUSDT,0.925795;0.918728;0.848057;0.590106;0.604240;0.017668;0.957597;0.268551;0.975265;0.028269;0.962898;0.017668;0.021201;0.021201;0.130742;0.003534;0.431095;0.848057;0.028269;0.826855;0.775618;0.365724;0.968198;0.003534;0.954064;0.024735;0.272085,0.603001,0,0
2024-03-27 12:00:00+00:00,CELRUSDT,0.257951;0.109541;0.067138;0.416961;0.692580;0.441696;0.742049;0.858657;0.128975;0.310954;0.452297;0.445230;0.466431;0.491166;0.445230;0.070671;0.155477;0.399293;0.851590;0.265018;0.385159;0.464664;0.696113;0.395760;0.141343;0.448763;0.222615,0.6089,0,0
2024-03-27 12:00:00+00:00,PEOPLEUSDT,0.183746;0.597173;0.247350;0.098940;0.427562;0.413428;0.727915;0.773852;0.597173;0.226148;0.452297;0.286219;0.434629;0.392226;0.392226;0.296820;0.374558;0.111307;0.194346;0.113074;0.385159;0.750883;0.780919;0.187279;0.385159;0.644876;0.169611,0.620923,0,0
2024-03-27 12:00:00+00:00,ICXUSDT,0.243816;0.600707;0.371025;0.151943;0.137809;0.371025;0.282686;0.989399;0.128975;0.084806;0.452297;0.519435;0.402827;0.604240;0.406360;0.537102;0.491166;0.111307;0.254417;0.349823;0.632509;0.892226;0.575972;0.293286;0.501767;0.628975;0.353357,0.604676,0,0
2024-03-27 16:00:00+00:00,AUDIOUSDT,0.159011;0.215548;0.247350;0.310954;0.342756;0.621908;0.035336;0.303887;0.113074;0.939929;0.072438;0.727915;0.505300;0.279152;0.915194;0.151943;0.102473;0.120141;0.522968;0.293286;0.102473;0.443463;0.424028;0.247350;0.236749;0.243816;0.445230,0.608725,0,0
2024-03-27 16:00:00+00:00,JUVUSDT,0.159011;0.148410;0.402827;0.537102;0.816254;0.441696;0.318021;0.021201;0.934629;0.809187;0.164311;0.070671;0.070671;0.063604;0.551237;0.141343;0.166078;0.141343;0.049470;0.590106;0.185512;0.784452;0.137809;0.787986;0.427562;0.130742;0.911661,0.621137,0,0
2024-03-27 16:00:00+00:00,SANDUSDT,0.547703;0.526502;0.385159;0.162544;0.848057;0.561837;0.657244;0.489399;0.918728;0.162544;0.593640;0.388693;0.388693;0.328622;0.558304;0.222615;0.307420;0.257951;0.455830;0.279152;0.924028;0.712014;0.692580;0.431095;0.254417;0.494700;0.236749,0.629632,0,0
2024-03-27 16:00:00+00:00,IOTXUSDT,0.985866;0.996466;0.975265;0.968198;0.992933;0.982332;0.964664;0.515901;0.890459;0.166078;0.593640;0.954064;0.929329;0.862191;0.869258;0.968198;0.964664;0.980565;0.975265;0.971731;0.924028;0.784452;0.996466;0.975265;0.939929;0.869258;0.176678,0.358739,0,1
2024-03-27 16:00:00+00:00,XLMUSDT,0.159011;0.636042;0.759717;0.494700;0.275618;0.254417;0.098940;0.021201;0.925795;0.837456;0.164311;0.607774;0.102473;0.074205;0.978799;0.554770;0.229682;0.388693;0.371025;0.734982;0.530035;0.828622;0.374558;0.385159;0.671378;0.561837;0.162544,0.61557,1,1
2024-03-27 16:00:00+00:00,ONEUSDT,0.159011;0.558304;0.102473;0.194346;0.975265;0.957597;0.971731;0.021201;0.787986;0.943463;0.164311;0.533569;0.374558;0.508834;0.477032;0.095406;0.074205;0.169611;0.681979;0.102473;0.530035;0.077739;0.883392;0.448763;0.077739;0.332155;0.151943,0.628228,0,0
2024-03-27 16:00:00+00:00,TUSDUSDT,0.159011;0.130742;0.565371;0.565371;0.964664;0.996466;1.000000;0.021201;0.946996;0.784452;0.164311;0.021201;0.017668;0.021201;0.024735;0.353357;0.201413;0.254417;0.010601;0.830389;0.353357;0.358657;0.049470;0.003534;0.954064;0.003534;0.275618,0.608469,0,0
2024-03-27 16:00:00+00:00,USDPUSDT,0.159011;0.151943;0.593640;0.798587;0.003534;0.007067;0.003534;0.982332;0.113074;0.074205;0.164311;0.014134;0.007067;0.007067;0.968198;0.996466;0.989399;0.980565;0.014134;0.908127;0.353357;0.621908;0.070671;0.946996;0.872792;0.008834;0.812721,0.392607,0,1
2024-03-27 16:00:00+00:00,WINUSDT,0.159011;0.169611;0.339223;0.212014;0.293286;0.381625;0.710247;0.021201;1.000000;0.074205;0.164311;0.077739;0.056537;0.091873;0.300353;0.127208;0.106007;0.148410;0.063604;0.314488;0.185512;0.272085;0.197880;0.010601;0.950530;0.049470;0.038869,0.663987,0,0
2024-03-27 16:00:00+00:00,SKLUSDT,0.908127;0.508834;0.060071;0.441696;0.717314;0.452297;0.720848;0.724382;0.349823;0.342756;0.593640;0.678445;0.561837;0.692580;0.462898;0.416961;0.427562;0.590106;0.692580;0.409894;0.924028;0.530035;0.671378;0.600707;0.204947;0.498233;0.268551,0.605073,0,0
2024-03-27 16:00:00+00:00,NEXOUSDT,0.159011;0.226148;0.367491;0.123675;0.222615;0.049470;0.628975;0.021201;0.934629;0.809187;0.164311;0.773852;0.325088;0.445230;0.851590;0.190813;0.049470;0.197880;0.257951;0.219081;0.102473;0.530035;0.144876;0.752650;0.469965;0.787986;0.763251,0.604716,0,0
2024-03-27 16:00:00+00:00,PENDLEUSDT,0.360424;0.328622;0.766784;0.957597;0.455830;0.689046;0.724382;0.102473;0.519435;0.961131;0.593640;0.975265;0.985866;0.932862;0.628975;0.469965;0.293286;0.399293;0.915194;0.957597;0.690813;0.118375;0.766784;0.950530;0.858657;0.992933;0.572438,0.397433,0,1
2024-03-27 16:00:00+00:00,SCRTUSDT,0.975265;1.000000;0.978799;0.978799;0.982332;0.971731;0.968198;0.254417;0.455830;0.858657;0.593640;0.996466;0.975265;0.890459;1.000000;0.939929;0.597173;0.643110;0.996466;0.975265;0.924028;0.712014;0.982332;0.897527;0.745583;0.971731;0.636042,0.395924,0,1
2024-03-27 16:00:00+00:00,AEURUSDT,0.159011;0.144876;0.614841;0.787986;0.932862;0.911661;0.607774;0.021201;0.113074;1.000000;0.164311;0.017668;0.021201;0.017668;0.360424;0.975265;0.915194;0.674912;0.017668;0.901060;0.353357;0.621908;0.053004;0.922261;0.773852;0.017668;0.604240,0.602448,0,0
2024-03-27 16:00:00+00:00,XNOUSDT,0.045936;0.166078;0.431095;0.459364;0.628975;0.597173;0.399293;0.464664;0.798587;0.307420;0.072438;0.042403;0.053004;0.081272;0.187279;0.042403;0.035336;0.060071;0.095406;0.667845;0.530035;0.443463;0.353357;0.621908;0.240283;0.116608;0.816254,0.621794,0,0
2024-03-27 20:00:00+00:00,ADAUSDT,0.222615;0.731449;0.618375;0.600707;0.254417;0.088339;0.621908;0.388693;0.466431;0.791519;0.530035;0.275618;0.484099;0.088339;0.717314;0.484099;0.664311;0.572438;0.303887;0.787986;0.429329;0.712014;0.911661;0.113074;0.632509;0.190813;0.159011,0.61053,1,1
2024-03-27 20:00:00+00:00,NEOUSDT,0.420495;0.123675;0.116608;0.522968;0.586572;0.964664;0.766784;0.533569;0.727915;0.136042;0.530035;0.130742;0.137809;0.279152;0.183746;0.053004;0.091873;0.077739;0.667845;0.636042;0.123675;0.130742;0.282686;0.491166;0.508834;0.151943;0.844523,0.643243,0,0
2024-03-27 20:00:00+00:00,COSUSDT,0.795053;0.484099;0.035336;0.275618;0.826855;0.939929;0.310954;0.943463;0.162544;0.136042;0.530035;0.420495;0.349823;0.155477;0.689046;0.127208;0.508834;0.388693;0.720848;0.247350;0.625442;0.014134;0.872792;0.572438;0.579505;0.420495;0.144876,0.602146,0,0
2024-03-27 20:00:00+00:00,LRCUSDT,0.597173;0.445230;0.441696;0.127208;0.159011;0.268551;0.176678;0.590106;0.455830;0.519435;0.530035;0.335689;0.307420;0.431095;0.325088;0.392226;0.685512;0.515901;0.614841;0.293286;0.238516;0.655477;0.763251;0.349823;0.250883;0.229682;0.385159,0.60823,1,1
2024-03-27 20:00:00+00:00,STORJUSDT,0.134276;0.155477;0.091873;0.438163;0.413428;0.420495;0.226148;0.409894;0.692580;0.522968;0.530035;0.236749;0.151943;0.374558;0.293286;0.130742;0.159011;0.155477;0.703180;0.236749;0.429329;0.825088;0.257951;0.434629;0.088339;0.063604;0.519435,0.608983,1,1
2024-03-27 20:00:00+00:00,DASHUSDT,0.494700;0.636042;0.636042;0.650177;0.607774;0.275618;0.812721;0.805654;0.494700;0.136042;0.530035;0.427562;0.222615;0.215548;0.639576;0.727915;0.611307;0.643110;0.243816;0.858657;0.429329;0.590106;0.367491;0.180212;0.473498;0.201413;0.915194,0.630753,1,1
2024-03-27 20:00:00+00:00,OGNUSDT,0.593640;0.802120;0.671378;0.219081;0.689046;0.742049;0.802120;0.757951;0.544170;0.136042;0.530035;0.487633;0.272085;0.360424;0.600707;0.784452;0.710247;0.773852;0.275618;0.445230;0.749117;0.770318;0.551237;0.328622;0.272085;0.300353;0.349823,0.631931,1,1
2024-03-27 20:00:00+00:00,BNTUSDT,0.484099;0.438163;0.879859;0.706714;0.674912;0.992933;0.954064;0.876325;0.388693;0.136042;0.530035;0.374558;0.441696;0.300353;0.466431;0.653710;0.462898;0.409894;0.363958;0.759717;0.429329;0.712014;0.183746;0.515901;0.469965;0.696113;0.763251,0.61892,1,1
2024-03-27 20:00:00+00:00,APEUSDT,0.526502;0.190813;0.219081;0.416961;0.784452;0.950530;0.674912;0.671378;0.641343;0.136042;0.530035;0.438163;0.413428;0.176678;0.685512;0.236749;0.342756;0.282686;0.664311;0.621908;0.749117;0.655477;0.293286;0.219081;0.406360;0.473498;0.515901,0.646666,0,0
2024-03-27 20:00:00+00:00,RONINUSDT,0.116608;0.137809;0.229682;0.795053;0.060071;0.678445;0.371025;0.176678;0.491166;0.932862;0.530035;0.325088;0.424028;0.568905;0.226148;0.067138;0.049470;0.056537;0.646643;0.685512;0.429329;0.590106;0.113074;0.120141;0.646643;0.183746;0.625442,0.612372,0,0
2024-03-27 20:00:00+00:00,CELRUSDT,0.674912;0.162544;0.455830;0.363958;0.102473;0.035336;0.795053;0.823322;0.473498;0.136042;0.530035;0.593640;0.477032;0.544170;0.561837;0.286219;0.335689;0.346290;0.784452;0.257951;0.123675;0.173145;0.169611;0.544170;0.134276;0.339223;0.247350,0.670381,1,1
2024-03-27 20:00:00+00:00,LSKUSDT,0.148410;0.240283;0.402827;0.109541;0.540636;0.424028;0.385159;0.265018;0.641343;0.830389;0.530035;0.113074;0.176678;0.321555;0.137809;0.215548;0.229682;0.208481;0.462898;0.522968;0.238516;0.655477;0.385159;0.137809;0.498233;0.123675;0.724382,0.600412,0,0
2024-03-27 20:00:00+00:00,XVGUSDT,0.798587;0.060071;0.134276;0.484099;0.791519;0.975265;0.727915;0.636042;0.671378;0.136042;0.530035;0.710247;0.685512;0.575972;0.696113;0.106007;0.176678;0.151943;0.904594;0.480565;0.123675;0.093640;0.134276;0.713781;0.017668;0.749117;0.130742,0.601296,0,0
2024-03-27 20:00:00+00:00,DGBUSDT,0.120141;0.275618;0.738516;0.314488;0.226148;0.614841;0.144876;0.353357;0.858657;0.136042;0.530035;0.639576;0.554770;0.166078;0.862191;0.399293;0.332155;0.307420;0.575972;0.399293;0.846290;0.590106;0.236749;0.477032;0.484099;0.685512;0.194346,0.61924,1,1
2024-03-27 20:00:00+00:00,CTKUSDT,0.773852;0.816254;0.862191;0.915194;0.409894;0.106007;0.272085;0.766784;0.537102;0.136042;0.530035;0.431095;0.706714;0.385159;0.491166;0.851590;0.844523;0.734982;0.289753;0.961131;0.749117;0.349823;0.406360;0.664311;0.014134;0.848057;0.671378,0.615208,1,1
2024-03-27 20:00:00+00:00,UTKUSDT,0.051237;0.070671;0.081272;0.021201;0.932862;0.918728;0.491166;0.008834;0.901060;0.961131;0.051237;0.738516;0.671378;0.780919;0.480565;0.038869;0.021201;0.035336;0.795053;0.042403;0.625442;0.349823;0.095406;0.049470;0.749117;0.597173;0.367491,0.604105,1,1
2024-03-27 20:00:00+00:00,MANAUSDT,0.558304;0.685512;0.413428;0.395760;0.275618;0.727915;0.180212;0.731449;0.583039;0.136042;0.530035;0.067138;0.296820;0.250883;0.098940;0.819788;0.929329;0.830389;0.106007;0.590106;0.019435;0.051237;0.498233;0.561837;0.441696;0.699647;0.363958,0.605936,1,1
2024-03-27 20:00:00+00:00,PEOPLEUSDT,0.254417;0.257951;0.381625;0.053004;0.466431;0.583039;0.134276;0.515901;0.742049;0.136042;0.530035;0.332155;0.166078;0.356890;0.381625;0.222615;0.268551;0.212014;0.692580;0.130742;0.123675;0.427562;0.289753;0.109541;0.540636;0.095406;0.173145,0.622413,1,1
2024-03-27 20:00:00+00:00,STRKUSDT,0.106007;0.519435;0.621908;0.480565;0.830389;0.685512;0.886926;0.106007;0.918728;0.821555;0.530035;0.056537;0.342756;0.607774;0.028269;0.342756;0.074205;0.095406;0.166078;0.363958;0.123675;0.173145;0.339223;0.473498;0.558304;0.477032;0.339223,0.646251,1,1
2024-03-27 20:00:00+00:00,JOEUSDT,0.689046;0.565371;0.607774;0.081272;0.194346;0.416961;0.328622;0.600707;0.660777;0.282686;0.530035;0.416961;0.561837;0.766784;0.116608;0.660777;0.674912;0.681979;0.286219;0.098940;0.429329;0.173145;0.501767;0.381625;0.247350;0.628975;0.544170,0.600557,1,1
2024-03-27 20:00:00+00:00,ICXUSDT,0.936396;0.968198;0.886926;0.360424;0.985866;0.968198;0.628975;0.508834;0.749117;0.136042;0.530035;0.636042;0.378092;0.537102;0.625442;0.996466;0.996466;0.991166;0.183746;0.756184;0.984099;0.895760;0.957597;0.201413;0.611307;0.731449;0.388693,0.609129,1,1
2024-03-27 20:00:00+00:00,EDUUSDT,0.618375;0.929329;0.265018;0.250883;0.222615;0.010601;0.650177;0.787986;0.501767;0.136042;0.530035;0.095406;0.208481;0.438163;0.070671;0.600707;0.915194;0.802120;0.229682;0.272085;0.749117;0.349823;0.971731;0.462898;0.628975;0.204947;0.611307,0.623449,1,1
2024-03-27 20:00:00+00:00,AEVOUSDT,0.904594;1.000000;1.000000;1.000000;1.000000;0.706714;0.989399;0.074205;0.975265;0.726148;0.530035;0.996466;0.996466;0.996466;0.996466;0.992933;0.989399;0.961131;1.000000;1.000000;0.998233;0.959364;0.996466;0.858657;0.780919;1.000000;0.325088,0.359699,0,1
2024-03-27 20:00:00+00:00,ENJUSDT,0.766784;0.607774;0.812721;0.159011;0.646643;0.134276;0.565371;0.780919;0.422261;0.328622;0.530035;0.286219;0.279152;0.318021;0.363958;0.742049;0.773852;0.625442;0.325088;0.360424;0.123675;0.282686;0.575972;0.095406;0.561837;0.388693;0.399293,0.624698,1,1
2024-03-27 20:00:00+00:00,USTCUSDT,0.770318;0.413428;0.353357;0.194346;0.925795;0.805654;0.689046;0.558304;0.441696;0.561837;0.530035;0.342756;0.240283;0.222615;0.519435;0.374558;0.544170;0.416961;0.494700;0.413428;0.749117;0.427562;0.494700;0.042403;0.727915;0.381625;0.134276,0.60959,0,0
2024-03-27 20:00:00+00:00,ARDRUSDT,0.809187;0.176678;0.522968;0.293286;0.459364;1.000000;0.109541;0.706714;0.604240;0.136042;0.530035;0.833922;0.579505;0.925795;0.201413;0.505300;0.480565;0.406360;0.826855;0.031802;0.625442;0.712014;0.159011;0.904594;0.985866;0.692580;0.586572,0.603033,1,1
2024-03-27 20:00:00+00:00,DENTUSDT,0.657244;0.127208;0.424028;0.568905;0.289753;0.113074;0.554770;0.943463;0.162544;0.136042;0.530035;0.544170;0.618375;0.363958;0.646643;0.183746;0.303887;0.261484;0.699647;0.611307;0.123675;0.222615;0.318021;0.166078;0.487633;0.657244;0.063604,0.605343,1,1
2024-03-27 20:00:00+00:00,STGUSDT,0.745583;0.653710;0.590106;0.204947;0.833922;0.957597;0.505300;0.342756;0.865724;0.136042;0.530035;0.233216;0.144876;0.201413;0.427562;0.703180;0.848057;0.646643;0.427562;0.307420;0.429329;0.512367;0.738516;0.787986;0.802120;0.363958;0.530035,0.610753,1,1
2024-03-27 20:00:00+00:00,SPELLUSDT,0.293286;0.328622;0.222615;0.201413;0.378092;0.469965;0.706714;0.261484;0.431095;0.886926;0.530035;0.279152;0.416961;0.491166;0.261484;0.194346;0.166078;0.130742;0.537102;0.137809;0.429329;0.033569;0.445230;0.289753;0.575972;0.653710;0.053004,0.600236,0,0
2024-03-27 20:00:00+00:00,QIUSDT,0.696113;0.141343;0.151943;0.084806;0.045936;0.130742;0.194346;0.943463;0.162544;0.136042;0.530035;0.699647;0.434629;0.339223;0.833922;0.247350;0.236749;0.215548;0.727915;0.095406;0.238516;0.512367;0.190813;0.010601;0.890459;0.286219;0.176678,0.608032,0,0
2024-03-27 20:00:00+00:00,LTCUSDT,0.226148;0.067138;0.201413;0.621908;0.314488;0.477032;0.307420;0.233216;0.883392;0.512367;0.530035;0.480565;0.363958;0.395760;0.547703;0.095406;0.077739;0.081272;0.734982;0.388693;0.749117;0.770318;0.120141;0.148410;0.667845;0.084806;0.727915,0.613618,0,0
2024-03-27 20:00:00+00:00,GMXUSDT,0.600707;0.840989;0.795053;0.399293;0.614841;0.314488;0.805654;0.646643;0.547703;0.335689;0.530035;0.399293;0.141343;0.127208;0.720848;0.833922;0.855124;0.823322;0.190813;0.600707;0.625442;0.590106;0.710247;0.212014;0.551237;0.169611;0.918728,0.612518,1,1
2024-03-27 20:00:00+00:00,TFUELUSDT,0.508834;0.243816;0.339223;0.155477;0.498233;0.448763;0.879859;0.381625;0.830389;0.136042;0.530035;0.749117;0.742049;0.505300;0.802120;0.508834;0.424028;0.477032;0.321555;0.607774;0.625442;0.427562;0.088339;0.399293;0.823322;0.770318;0.335689,0.620358,1,1
2024-03-27 20:00:00+00:00,TKOUSDT,0.268551;0.890459;0.208481;0.123675;0.858657;0.795053;0.749117;0.279152;0.915194;0.136042;0.530035;0.424028;0.303887;0.257951;0.593640;0.713781;0.918728;0.890459;0.098940;0.222615;0.961131;0.512367;0.946996;0.759717;0.035336;0.187279;0.699647,0.602294,0,0
2024-03-27 20:00:00+00:00,CYBERUSDT,0.826855;0.823322;0.844523;0.212014;0.243816;0.674912;0.876325;0.736749;0.572438;0.136042;0.530035;0.448763;0.254417;0.869258;0.045936;0.922261;0.957597;0.848057;0.272085;0.063604;0.846290;0.959364;0.731449;0.024735;0.971731;0.494700;0.780919,0.606981,1,1
2024-03-27 20:00:00+00:00,MTLUSDT,0.144876;0.575972;0.371025;0.176678;0.067138;0.540636;0.123675;0.445230;0.784452;0.136042;0.530035;0.137809;0.282686;0.204947;0.243816;0.402827;0.420495;0.381625;0.254417;0.618375;0.625442;0.512367;0.607774;0.459364;0.208481;0.261484;0.766784,0.618838,1,1
2024-03-27 20:00:00+00:00,SFPUSDT,0.176678;0.106007;0.346290;0.664311;0.063604;0.166078;0.321555;0.392226;0.816254;0.136042;0.530035;0.328622;0.084806;0.247350;0.469965;0.176678;0.130742;0.120141;0.717314;0.893993;0.429329;0.512367;0.077739;0.876325;0.858657;0.053004;0.720848,0.636383,0,0
2024-03-27 20:00:00+00:00,OSMOUSDT,0.272085;0.738516;0.858657;0.890459;0.261484;0.441696;0.519435;0.872792;0.399293;0.136042;0.530035;0.088339;0.102473;0.056537;0.614841;0.780919;0.646643;0.600707;0.113074;0.897527;0.123675;0.590106;0.773852;0.335689;0.098940;0.268551;0.653710,0.624649,1,1
2024-03-27 20:00:00+00:00,BTTCUSDT,0.051237;0.802120;0.706714;0.586572;0.975265;0.978799;0.985866;0.943463;0.162544;0.136042;0.022968;0.943463;0.939929;0.901060;0.879859;0.547703;0.109541;0.519435;0.477032;0.724382;0.749117;0.512367;0.840989;0.681979;0.007067;0.763251;0.014134,0.388127,0,1
2024-03-27 20:00:00+00:00,HOTUSDT,0.247350;0.169611;0.300353;0.445230;0.908127;0.943463;0.678445;0.664311;0.650177;0.136042;0.530035;0.240283;0.148410;0.197880;0.445230;0.148410;0.155477;0.134276;0.565371;0.378092;0.123675;0.093640;0.222615;0.067138;0.742049;0.120141;0.056537,0.63616,1,1
2024-03-27 20:00:00+00:00,AEURUSDT,0.035336;0.752650;0.261484;0.812721;0.162544;0.307420;0.349823;0.215548;0.932862;0.136042;0.022968;0.010601;0.021201;0.017668;0.477032;0.003534;0.007067;0.014134;0.021201;0.823322;0.429329;0.130742;0.855124;0.893993;0.738516;0.021201;0.600707,0.607319,0,0
2024-03-27 20:00:00+00:00,QUICKUSDT,0.243816;0.371025;0.084806;0.318021;0.381625;0.494700;0.508834;0.685512;0.632509;0.136042;0.530035;0.554770;0.607774;0.130742;0.840989;0.137809;0.144876;0.109541;0.381625;0.265018;0.846290;0.655477;0.424028;0.710247;0.349823;0.522968;0.395760,0.626149,1,1
2024-03-27 20:00:00+00:00,PAXGUSDT,0.051237;0.717314;0.257951;0.848057;0.328622;0.650177;0.738516;0.008834;0.998233;0.136042;0.051237;0.024735;0.028269;0.024735;0.572438;0.318021;0.321555;0.367491;0.028269;0.862191;0.625442;0.222615;0.749117;0.897527;0.565371;0.024735;0.985866,0.647074,0,0
2024-03-27 20:00:00+00:00,OPUSDT,0.844523;0.215548;0.367491;0.091873;0.904594;0.752650;0.833922;0.575972;0.422261;0.565371;0.530035;0.674912;0.614841;0.696113;0.484099;0.353357;0.300353;0.374558;0.604240;0.056537;0.429329;0.282686;0.084806;0.169611;0.759717;0.526502;0.374558,0.601029,1,1
2024-03-27 20:00:00+00:00,FILUSDT,0.731449;0.441696;0.356890;0.462898;0.134276;0.328622;0.498233;0.770318;0.477032;0.286219;0.530035;0.540636;0.445230;0.353357;0.660777;0.632509;0.632509;0.561837;0.519435;0.558304;0.429329;0.427562;0.265018;0.406360;0.286219;0.512367;0.473498,0.604864,0,0
2024-03-27 20:00:00+00:00,TWTUSDT,0.328622;0.699647;0.088339;0.742049;0.007067;0.070671;0.010601;0.752650;0.558304;0.136042;0.530035;0.289753;0.540636;0.597173;0.180212;0.441696;0.568905;0.568905;0.109541;0.689046;0.429329;0.173145;0.777385;0.968198;0.975265;0.219081;0.650177,0.604375,0,0
2024-03-28 00:00:00+00:00,MBOXUSDT,0.257951;0.392226;0.342756;0.109541;0.254417;0.275618;0.325088;0.872792;0.356890;0.148410;0.547703;0.607774;0.544170;0.441696;0.689046;0.501767;0.618375;0.512367;0.618375;0.144876;0.349823;0.363958;0.385159;0.155477;0.240283;0.653710;0.459364,0.639741,0,0
2024-03-28 00:00:00+00:00,UNIUSDT,0.254417;0.674912;0.710247;0.614841;0.590106;0.183746;0.424028;0.553004;0.805654;0.148410;0.547703;0.307420;0.402827;0.296820;0.462898;0.625442;0.575972;0.544170;0.318021;0.590106;0.971731;0.742049;0.575972;0.551237;0.360424;0.537102;0.713781,0.62631,0,0
2024-03-28 00:00:00+00:00,DODOUSDT,0.614841;0.261484;0.445230;0.300353;0.484099;0.713781;0.621908;0.575972;0.787986;0.148410;0.547703;0.346290;0.321555;0.229682;0.583039;0.434629;0.636042;0.473498;0.491166;0.339223;0.060071;0.141343;0.353357;0.222615;0.484099;0.339223;0.335689,0.61446,0,0
2024-03-28 00:00:00+00:00,OGNUSDT,0.685512;0.250883;0.204947;0.236749;0.144876;0.579505;0.289753;0.846290;0.418728;0.148410;0.547703;0.519435;0.342756;0.374558;0.646643;0.197880;0.307420;0.272085;0.597173;0.240283;0.349823;0.054770;0.455830;0.378092;0.208481;0.378092;0.353357,0.626115,0,0
2024-03-28 00:00:00+00:00,SUNUSDT,0.325088;0.795053;0.731449;0.851590;0.876325;0.922261;0.795053;0.289753;0.939929;0.148410;0.547703;0.159011;0.063604;0.038869;0.946996;0.696113;0.215548;0.657244;0.155477;0.795053;0.060071;0.542403;0.586572;0.851590;0.466431;0.254417;0.265018,0.617874,0,0
2024-03-28 00:00:00+00:00,BEAMXUSDT,0.713781;0.469965;0.275618;0.074205;0.233216;0.501767;0.353357;0.787986;0.522968;0.148410;0.547703;0.727915;0.664311;0.699647;0.547703;0.272085;0.279152;0.332155;0.646643;0.151943;0.219081;0.462898;0.579505;0.360424;0.526502;0.371025;0.120141,0.621034,0,0
2024-03-28 00:00:00+00:00,DYMUSDT,0.113074;1.000000;0.992933;0.982332;0.773852;0.840989;0.349823;0.024735;0.441696;0.992933;0.547703;0.939929;0.957597;0.855124;0.893993;0.996466;0.985866;0.975265;0.975265;0.992933;0.833922;0.597173;0.989399;0.639576;0.628975;0.932862;0.650177,0.393983,0,1
2024-03-28 00:00:00+00:00,OGUSDT,0.473498;0.491166;0.480565;0.554770;0.275618;0.441696;0.378092;0.969965;0.090106;0.148410;0.547703;0.095406;0.106007;0.360424;0.106007;0.431095;0.508834;0.462898;0.102473;0.208481;0.219081;0.141343;0.568905;0.183746;0.565371;0.159011;0.876325,0.646024,0,0
2024-03-28 00:00:00+00:00,LPTUSDT,0.855124;0.109541;0.049470;0.116608;0.681979;0.144876;0.752650;0.671378;0.667845;0.148410;0.547703;0.286219;0.392226;0.805654;0.109541;0.031802;0.166078;0.113074;0.876325;0.028269;0.219081;0.040636;0.424028;0.021201;0.939929;0.293286;0.830389,0.625531,0,0
